claim_id,policy_id,age,gender,marital_status,occupation,policy_tenure_months,policy_annual_premium,policy_coverage_type,policy_deductible,vehicle_age,vehicle_value,vehicle_category,claim_amount,incident_type,incident_severity,incident_location,police_report_filed,witness_count,photos_provided,tow_service_used,incident_hour,incident_day_of_week,claim_report_delay_hours,number_of_previous_claims,months_since_last_claim,total_claim_amount_history,bodily_injury_claim,injury_severity_score,repair_shop_type,repair_estimate_provided,fraud_probability,is_fraud
CLM0014607,POL002008,43,M,Divorced,Business,20,1237.1355967061938,Comprehensive,250,3,33038.977609724054,SUV,25718.488187727453,Collision,Major,Rural,1,0,1,1,20,0,2.9215111903948725,1,4.020961273617562,11481.572073558586,0,3,Authorized,1,0.48576956757433315,0
CLM0014608,POL003346,47,M,Married,Business,12,1587.3636802577973,Standard,500,4,8701.687892119575,SUV,11949.76413922698,Collision,Major,Urban,1,0,1,0,4,6,26.57659551299883,0,14.901880057458907,1642.658229673788,1,6,Authorized,0,0.8809011421813449,1
CLM0014609,POL004131,43,M,Divorced,Professional,11,2379.974480494608,Comprehensive,2500,5,14757.741435382279,Sedan,9635.179847081406,Natural Disaster,Minor,Rural,1,1,1,0,11,4,8.136343167129727,2,4.76826214472533,8420.682531570073,0,4,Unknown,0,0.47535154670870744,0
CLM0014610,POL004817,58,F,Single,Professional,8,1574.4780798180238,Basic,1000,2,9336.59012928581,Truck,3113.998297264947,Hit and Run,Major,Urban,1,3,1,1,22,2,10.343696252165529,0,5.726468658875006,11035.24953649053,0,3,Authorized,1,0.10964308964498562,0
CLM0014611,POL003744,33,M,Single,Student,1,1218.0549018042195,Basic,1000,6,46878.574641219806,Sports,20238.506828779693,Theft,Moderate,Highway,0,0,1,0,2,5,22.435118361662084,1,54.64544606088273,6503.288542110615,1,1,Independent,1,0.7692936161018047,1
CLM0014612,POL000519,34,F,Married,Professional,32,2202.0487974201474,Premium,2500,6,43425.29490168395,SUV,5177.529583523481,Collision,Minor,Suburban,1,0,1,1,12,1,1.2021372773557861,0,10.734467404305155,10298.85180641312,0,0,Independent,1,0.05702166680373811,0
CLM0014613,POL000269,53,F,Divorced,Professional,8,300.0,Premium,2500,17,19426.23624288194,SUV,15579.978538946667,Collision,Moderate,Suburban,1,0,1,0,3,1,8.933441641123238,1,21.708633908091485,4890.257663737876,0,4,Independent,1,0.6814880643503877,0
CLM0014614,POL004734,67,M,Married,Skilled,33,1453.1664627471623,Basic,1000,1,37061.82342660911,Truck,3017.4424016906746,Collision,Moderate,Urban,1,3,1,0,21,6,5.030677915451494,1,0.9967678585871811,2728.126610858485,1,9,Independent,1,0.10199520650811607,0
CLM0014615,POL004186,31,M,Married,Skilled,18,1435.682705963019,Premium,1000,4,27850.299237987965,Truck,7832.040358058045,Fire,Minor,Suburban,1,2,0,0,9,4,11.782824924514102,2,33.85309990358687,1922.2646235616116,1,6,Authorized,1,0.4162291354374076,0
CLM0014616,POL001389,45,M,Single,Skilled,36,1686.1373623569668,Comprehensive,2500,5,18694.49260801389,Truck,19761.754133253555,Theft,Major,Highway,0,1,0,1,22,1,10.772714711654599,2,26.25391401012843,9259.433406504868,1,2,Authorized,0,1.0,1
CLM0014617,POL001695,35,M,Widowed,Skilled,21,1655.7191103172684,Comprehensive,250,7,18884.83899169286,Sedan,3559.7321963732916,Vandalism,Major,Urban,1,0,1,1,1,5,0.7992746285859047,1,24.007153544546345,8582.959538127263,0,6,Unknown,1,0.26501200608725667,0
CLM0014618,POL003274,50,F,Married,Professional,10,957.1486826550629,Comprehensive,1000,0,8057.221688566824,SUV,6449.703256076188,Collision,Major,Suburban,0,0,0,1,11,1,1.5697675302683407,0,39.86286974653825,1008.2590521543858,1,6,Independent,1,0.9184618376488007,1
CLM0014619,POL001390,18,M,Married,Professional,15,406.10185007714455,Comprehensive,1000,1,51198.979294227414,SUV,1142.1169253306384,Theft,Minor,Urban,1,0,0,0,3,2,3.0400992837779244,2,39.22985702636228,2305.498985655191,0,9,Unknown,0,0.6327206192201767,0
CLM0014620,POL003866,36,F,Widowed,Professional,53,1085.56250693734,Standard,1000,0,18687.61220685432,Sedan,9217.303146387338,Collision,Moderate,Rural,1,1,1,1,16,6,17.464371107143844,1,15.522838209901199,23264.623930924463,0,1,Independent,1,0.3210404027560556,0
CLM0014621,POL003030,32,M,Single,Retired,18,1118.6517783292795,Comprehensive,2500,4,48870.809219941744,SUV,2766.140394147319,Natural Disaster,Moderate,Highway,0,2,1,0,22,4,7.332197263783163,1,0.9560721313784492,7884.750606232597,0,8,Independent,1,0.13321569832080218,0
CLM0014622,POL002336,36,M,Married,Skilled,12,504.98395960213645,Comprehensive,500,11,12176.24493660801,Sedan,12772.411247870092,Hit and Run,Major,Highway,1,0,1,1,2,3,0.9383016786425818,3,39.910098666471434,5241.0426773923145,0,9,Authorized,1,0.6663301847317842,0
CLM0014623,POL003675,18,F,Single,Business,5,1371.6140631725177,Basic,250,6,29550.665571734495,Sedan,898.3001232610385,Collision,Minor,Suburban,0,2,1,1,9,6,8.982006498888337,0,10.250404808672007,10956.17819079021,1,7,Independent,1,0.10222465612764588,0
CLM0014624,POL004577,74,F,Married,Business,34,1379.5830292298565,Comprehensive,1000,4,22493.938228526575,Sedan,2689.413496860722,Vandalism,Moderate,Suburban,1,1,1,0,19,0,12.9141974089288,1,23.589212583900725,14975.691481618474,1,0,Authorized,1,0.0033787621363749907,0
CLM0014625,POL000501,18,F,Single,Skilled,29,3000.40209089418,Comprehensive,500,0,21218.88835357218,Sedan,6149.78379112775,Natural Disaster,Moderate,Suburban,1,4,1,0,4,0,6.9533380868791035,3,11.69560568239461,15422.486923890297,0,5,Independent,0,0.26860010424225533,0
CLM0014626,POL001662,49,F,Married,Business,25,652.2754471035782,Comprehensive,250,0,16912.182377054032,Sedan,12922.524565987296,Theft,Moderate,Urban,0,1,1,0,19,3,2.775431638687201,0,21.092359786102822,17735.7031231079,0,2,Independent,1,0.6199274466072651,0
CLM0014627,POL002100,21,F,Divorced,Student,10,2124.913299576447,Standard,2500,5,41381.06074510798,Luxury,11188.054117666446,Natural Disaster,Major,Suburban,1,3,1,0,7,1,25.93212955330476,2,53.969112382562884,18377.90032175472,1,6,Independent,1,0.31855433746324435,0
CLM0014628,POL000103,22,M,Married,Business,30,1022.1235091159887,Standard,1000,1,36060.5240360291,Sedan,2877.013590142359,Collision,Minor,Highway,1,2,1,0,18,3,10.922132608549088,1,6.511384600029848,7890.140424224525,0,2,Authorized,1,0.01652752300000321,0
CLM0014629,POL002747,44,F,Married,Business,37,585.3760232888372,Premium,2500,23,22332.537122707683,Sedan,15607.83527401219,Collision,Major,Highway,1,0,1,1,14,1,17.429138024313602,2,6.0960933322439335,4987.135118505292,0,5,Authorized,1,0.5609585631834733,0
CLM0014630,POL003277,53,F,Married,Retired,7,2116.87918648229,Comprehensive,500,3,22291.663692787148,SUV,25118.47724585658,Vandalism,Minor,Urban,1,0,1,0,9,3,2.556958593196026,2,2.098766801581135,10804.205969036393,1,8,Unknown,1,0.7343048323654273,1
CLM0014631,POL003086,24,M,Married,Business,7,652.1766812744685,Standard,250,2,19194.985063620577,Sedan,7597.053772630177,Collision,Total Loss,Urban,0,0,0,1,9,1,9.63878817733416,0,19.23574728845255,2764.5693280582495,1,6,Unknown,1,0.8468005100439002,1
CLM0014632,POL003538,24,M,Widowed,Skilled,57,1074.2413140325475,Comprehensive,2500,4,21023.453826966408,Luxury,20864.137375340513,Hit and Run,Major,Highway,0,0,1,1,21,4,17.54977155749491,1,26.043647524926534,7173.990098050553,0,0,Independent,1,0.7733619591149441,1
CLM0014633,POL001328,21,F,Married,Business,27,1171.7211716758222,Standard,2500,0,14346.99304925071,Sedan,10625.901856886114,Collision,Moderate,Rural,0,0,1,0,12,6,2.4353070515340565,0,30.402979092984193,18424.71827410843,1,7,Authorized,1,0.6971565130413413,0
CLM0014634,POL002475,45,M,Married,Skilled,7,525.5970940297696,Premium,250,4,11595.058085677496,Sedan,10150.766163204606,Collision,Moderate,Suburban,0,2,1,0,5,6,12.841780794569697,1,68.02819223709997,19776.678774394266,1,5,Independent,1,0.6186379100416916,0
CLM0014635,POL001680,25,M,Married,Professional,2,666.4792142310928,Comprehensive,250,13,32992.06393456259,Truck,5043.631658112313,Collision,Moderate,Rural,1,2,0,0,19,1,0.15518333050499572,4,84.32080390307237,7751.605213798472,1,6,Authorized,1,0.4152479168141382,0
CLM0014636,POL003747,62,M,Single,Professional,13,2579.6277249637587,Comprehensive,250,1,44942.92060463195,Sedan,14236.38339756733,Collision,Moderate,Suburban,1,1,0,0,6,3,2.0008733129879035,2,32.30743495551268,11740.597552186044,1,3,Independent,1,0.3042042662005074,0
CLM0014637,POL002563,23,M,Married,Professional,12,1217.0437119495123,Basic,2500,1,40078.520620537725,Truck,8940.460807840796,Fire,Minor,Rural,1,3,1,0,10,3,38.6992260001178,1,59.34911167181038,12236.296308613266,0,9,Authorized,0,0.5242244306165255,0
CLM0014638,POL004164,50,M,Married,Student,30,1378.1628395809805,Basic,250,0,19476.453523130836,Truck,15827.733970893209,Hit and Run,Moderate,Suburban,1,1,1,1,2,2,2.373267902382276,3,3.9063282355012454,4862.9914898071875,0,2,Authorized,1,0.5524724407243666,0
CLM0014639,POL003318,66,M,Married,Retired,3,752.5259020516637,Comprehensive,250,13,12203.331097582995,Luxury,5867.253286114669,Collision,Minor,Suburban,1,0,0,1,20,3,0.6234333815483467,1,25.46785618657455,4189.431941897139,1,7,Independent,1,0.5069293138974469,0
CLM0014640,POL002437,43,F,Married,Professional,8,1688.3409369258238,Standard,250,9,6672.891852273875,Sedan,4017.113952532692,Fire,Minor,Suburban,0,0,0,0,6,5,4.895147791545967,1,111.87551693029029,11959.054313745335,0,3,Authorized,1,0.6970382527517692,0
CLM0014641,POL000308,18,F,Married,Professional,53,1312.4006028814067,Premium,2500,3,23032.172590922644,Sedan,8705.25760801615,Natural Disaster,Major,Suburban,1,2,1,0,19,5,26.68279425407168,3,7.168474896875422,9309.116283567615,0,2,Unknown,1,0.35286510239039964,0
CLM0014642,POL003997,48,M,Widowed,Skilled,24,887.5422698850713,Comprehensive,1000,4,19056.363577796943,Sedan,8629.622002661277,Theft,Moderate,Suburban,1,0,0,1,14,3,12.711342691760942,1,0.21743708174243037,8919.597336182042,1,3,Independent,1,0.6688344689854973,0
CLM0014643,POL001090,38,F,Widowed,Skilled,44,1042.1309538670769,Standard,2500,0,27697.439617789343,Truck,6159.661617197258,Theft,Minor,Highway,0,1,0,1,17,1,0.003375084637869341,1,6.942796853851766,24639.604277287315,0,2,Independent,1,0.41985136237025483,0
CLM0014644,POL004556,41,F,Married,Skilled,16,1125.3952835111684,Standard,500,8,16970.37708366716,SUV,23911.284341353807,Collision,Minor,Urban,0,0,1,0,8,5,14.64467347655562,4,39.295153684810955,10482.968943593429,0,3,Independent,1,0.697219023075973,0
CLM0014645,POL002395,67,M,Married,Skilled,5,780.0727033769738,Premium,250,0,34143.053434463356,Sedan,4316.639969967242,Collision,Moderate,Highway,1,0,0,0,4,1,3.927941519524754,1,17.331749310738672,8689.288911060357,1,7,Independent,1,0.5766504440479407,0
CLM0014646,POL004005,42,M,Married,Student,3,947.9433793214168,Basic,250,4,9013.676907194134,Sedan,9641.921344848019,Theft,Moderate,Suburban,1,0,1,0,4,2,19.24278923375535,2,11.495384071829594,7001.09526829741,0,7,Authorized,0,0.8952025710960084,1
CLM0014647,POL000667,50,M,Married,Professional,27,300.0,Comprehensive,2500,0,60076.39065724135,Luxury,2265.724671715064,Theft,Minor,Suburban,1,3,1,1,20,3,0.8480555586381286,0,21.261154194412295,16938.166195516158,0,5,Authorized,1,0.4171008326942321,0
CLM0014648,POL004164,31,M,Widowed,Professional,24,1977.1527624827518,Standard,1000,2,17579.150369390627,Sedan,1804.9092213984934,Theft,Major,Highway,1,1,1,1,23,6,15.186355764466631,2,38.49991159288526,6468.656181087637,0,8,Unknown,1,0.4629430623290029,0
CLM0014649,POL002235,37,F,Single,Student,12,1137.118171368153,Premium,1000,2,22124.63543005926,Sedan,8107.615785968366,Vandalism,Moderate,Urban,1,2,1,0,0,2,11.786645864950993,0,36.168826647758806,5459.918729838313,1,8,Independent,1,0.39265163750918436,0
CLM0014650,POL001237,59,M,Married,Skilled,16,1615.742169963749,Premium,2500,0,10664.860263508759,Truck,3619.9357791359425,Collision,Moderate,Urban,0,3,1,0,4,4,35.74826811540632,0,21.411912000954548,5044.506510639859,1,6,Authorized,0,0.32025448559250114,0
CLM0014651,POL001624,44,F,Single,Retired,13,1356.9216308255327,Comprehensive,2500,1,11017.235911387284,Sedan,20609.062303712053,Collision,Minor,Rural,0,1,1,0,2,6,3.2137879425170084,0,1.058392387942877,10273.934856997977,0,1,Authorized,0,0.7634779762751838,1
CLM0014652,POL001375,46,M,Married,Skilled,58,994.5325232153527,Basic,2500,2,17438.6996383962,SUV,13005.7469384222,Collision,Minor,Urban,0,1,1,1,17,5,22.040433264598235,1,11.902895144524578,6093.969954451599,0,8,Independent,1,0.5463060361647878,0
CLM0014653,POL003312,58,F,Single,Skilled,18,1037.7525399113458,Premium,250,0,17796.094292391066,Truck,1923.4758622005722,Hit and Run,Total Loss,Suburban,1,0,1,1,11,6,13.656516937997136,3,4.3499310634542,6986.822892593492,0,5,Authorized,1,0.09606731716367707,0
CLM0014654,POL000177,68,M,Divorced,Skilled,6,319.24462634487406,Standard,250,1,30643.741612578007,Sports,7994.340425477143,Natural Disaster,Minor,Rural,0,1,0,1,16,3,9.33580093869239,0,71.37058571567141,10761.740301128626,0,6,Unknown,1,0.4305082212496206,0
CLM0014655,POL001354,23,M,Married,Professional,5,1297.300961129007,Standard,500,9,18871.892623903,Luxury,9336.25831663858,Theft,Moderate,Suburban,0,2,1,1,1,3,3.823692922148349,0,44.49368616600585,7355.899002719983,0,1,Authorized,1,0.48182961586432604,0
CLM0014656,POL002929,34,M,Divorced,Business,8,1388.3581898713212,Standard,250,7,3403.0865996879816,Sedan,10905.170258772243,Collision,Moderate,Suburban,0,3,1,1,20,2,12.648224191519027,0,13.105024569164918,9428.308537434346,0,3,Unknown,0,0.6532384527189005,0
CLM0014657,POL000626,65,M,Widowed,Retired,17,375.90802735525443,Standard,2500,2,15707.580181127145,Sedan,13106.025121889981,Theft,Moderate,Suburban,0,0,1,0,14,2,3.617442987698742,1,49.16323584973603,14111.228464416545,0,4,Independent,1,0.6840819073416734,0
CLM0014658,POL002655,73,F,Married,Professional,22,497.88086178950397,Basic,500,6,19686.970972814765,Luxury,5966.122589552226,Hit and Run,Minor,Urban,0,0,1,0,7,6,6.336833866764961,0,7.305220035985149,6319.405083771859,0,0,Independent,1,0.23528600694413834,0
CLM0014659,POL003609,37,M,Married,Professional,1,882.9121944574022,Comprehensive,1000,12,19277.86184443552,SUV,5894.877911215456,Natural Disaster,Minor,Urban,0,1,1,1,14,4,12.276477402770437,1,12.305840449523945,12049.941614731628,0,8,Authorized,1,0.27391366901370556,0
CLM0014660,POL003716,46,F,Single,Skilled,8,1962.4420743129035,Standard,500,8,34453.574365059976,Luxury,10288.396492510907,Collision,Major,Urban,0,0,1,0,21,3,0.35115482084364347,1,14.165458208503495,15881.797266813392,0,1,Authorized,1,0.5546393919477601,0
CLM0014661,POL004275,47,F,Divorced,Skilled,22,2527.2613614664706,Standard,1000,4,23286.045497247953,SUV,13497.623979099775,Collision,Minor,Urban,1,0,1,0,12,3,5.3029299082600625,1,32.27362984463821,25582.419727312972,0,5,Authorized,0,0.5607197144572005,0
CLM0014662,POL000395,45,M,Married,Professional,23,958.4299860424788,Standard,2500,17,19127.811281603932,Truck,7310.557964034266,Collision,Minor,Highway,1,0,1,0,11,4,9.83277968546942,0,10.778147528802098,5072.713906299299,1,2,Independent,1,0.32827460150828197,0
CLM0014663,POL001169,45,M,Single,Skilled,30,1162.7527407384048,Basic,500,3,20374.992622847305,Sedan,18486.121189318725,Fire,Moderate,Rural,1,1,0,1,19,6,0.4722869904900425,3,8.022047680293488,3461.5863354534295,1,3,Authorized,1,0.609778374965104,0
CLM0014664,POL004972,63,F,Married,Business,16,448.8639783714193,Standard,500,6,16243.137515222908,SUV,20319.947352489875,Collision,Major,Urban,0,1,1,0,8,4,19.45279911098159,2,56.187134815763514,7862.916407051816,0,6,Authorized,1,0.7697707700716623,1
CLM0014665,POL000198,18,M,Single,Student,1,1581.4059956573403,Basic,250,5,13956.563475564224,Sedan,2084.2317021939916,Natural Disaster,Total Loss,Suburban,1,0,1,0,15,0,12.734671636209704,1,23.336406720507522,22294.489384696026,0,5,Authorized,1,0.03622090459433921,0
CLM0014666,POL000969,31,F,Married,Student,6,1530.7956083022577,Standard,2500,2,14477.136811088565,Sedan,5807.910079966859,Natural Disaster,Moderate,Rural,0,0,1,1,23,1,25.228140926572713,3,29.63655248466492,6832.28070658715,0,8,Authorized,1,0.1311583617985852,0
CLM0014667,POL003909,52,M,Single,Retired,18,983.8186705756654,Standard,1000,8,23051.11861845034,Luxury,6329.262828791716,Hit and Run,Major,Suburban,1,0,1,1,11,2,7.699323834063904,0,7.901816941838597,6678.662851191694,1,7,Authorized,1,0.323611821423054,0
CLM0014668,POL003156,34,M,Married,Student,45,882.5277669444183,Comprehensive,500,6,9357.176307695116,Truck,6930.56983462361,Collision,Major,Suburban,1,0,1,1,18,6,17.900568447900454,1,28.680295783154982,26069.16261789559,1,1,Independent,1,0.7085341858487425,0
CLM0014669,POL004765,46,M,Married,Student,20,4214.202325903216,Comprehensive,500,0,14141.911318491688,Sedan,3964.0104501054325,Collision,Moderate,Urban,1,2,0,1,9,4,50.96377540269112,0,11.965223360604792,26367.348908761862,0,5,Unknown,1,0.3660100753550693,0
CLM0014670,POL002505,59,F,Married,Student,6,628.0915686446023,Basic,1000,0,4644.5059780821175,SUV,9732.98911331566,Vandalism,Moderate,Suburban,0,0,1,1,12,0,6.916532449746105,0,5.297108665032705,18794.276731640126,0,0,Unknown,1,0.6700506287386896,0
CLM0014671,POL001277,67,M,Divorced,Professional,22,1530.5539589736925,Basic,500,13,28062.01711463556,Sports,12478.7404865621,Hit and Run,Major,Highway,0,1,0,0,15,1,2.304615747100447,1,24.327784599531405,7487.322982249568,0,6,Authorized,1,0.49194159139563687,0
CLM0014672,POL004168,46,F,Married,Business,38,801.2642386842834,Standard,2500,0,39703.335937503754,Sports,7657.434105993687,Theft,Minor,Rural,0,2,1,0,11,1,7.162470369616931,3,79.49918454728598,13940.15010553213,1,2,Authorized,1,0.4990791016999263,0
CLM0014673,POL004319,65,M,Married,Skilled,20,458.930117274631,Standard,2500,2,17039.582649008626,Sedan,16665.022263967316,Collision,Major,Urban,1,2,0,0,1,5,37.508244320453684,3,0.20165467178242524,23474.736534897263,1,7,Independent,1,0.6723349899529539,0
CLM0014674,POL001270,44,F,Divorced,Retired,34,993.5206393288449,Premium,500,2,35966.95411323724,Truck,11254.77394825731,Collision,Minor,Highway,1,1,1,0,7,4,30.89315868378081,0,42.86451805133896,7524.296774233364,1,7,Unknown,1,0.3802035676389991,0
CLM0014675,POL001365,37,M,Divorced,Skilled,11,1006.8585243703307,Comprehensive,1000,0,20207.099773767575,SUV,1961.0469413800608,Collision,Moderate,Suburban,0,3,1,1,0,6,8.450361378084212,1,15.703495938494182,4412.147313226988,1,4,Authorized,1,0.10391024742894381,0
CLM0014676,POL000924,18,F,Married,Professional,12,590.1137319520406,Comprehensive,2500,4,15331.301320446302,Sedan,1488.5357465037155,Collision,Moderate,Rural,1,1,1,0,16,6,10.689554304106798,1,33.9287516826144,3170.026617946625,0,3,Authorized,1,0.1383220331446774,0
CLM0014677,POL000471,25,M,Single,Retired,5,786.8066291822724,Comprehensive,250,1,22890.38696281968,Sedan,3216.6301773982086,Collision,Moderate,Suburban,1,2,1,0,4,4,10.06351490824272,0,115.86757477086722,17454.77795349178,0,6,Authorized,1,0.24514073235487352,0
CLM0014678,POL003017,42,F,Married,Student,47,711.8697565159307,Basic,250,4,16608.938502031007,Truck,26175.548873596523,Collision,Minor,Rural,1,4,0,0,5,5,5.1532319077183635,0,25.491100986155065,29374.660635399552,1,9,Unknown,1,0.6909363091713939,0
CLM0014679,POL002055,42,F,Divorced,Skilled,8,473.74175212644394,Premium,1000,3,15466.712488505747,Sedan,11473.088956673111,Collision,Minor,Suburban,1,0,0,1,8,5,9.922068876778992,2,52.38953329534117,10542.00579777438,0,1,Independent,1,0.7351073625938557,1
CLM0014680,POL004284,45,F,Married,Student,18,2001.0800290769907,Premium,500,2,19069.163803310486,Sedan,21990.250295908052,Collision,Moderate,Urban,1,0,0,0,22,6,40.48769687869981,0,71.28952078902132,8941.54574483941,0,1,Independent,1,0.847484350963978,1
CLM0014681,POL002052,71,F,Married,Skilled,25,1736.6786627226936,Basic,1000,2,35679.38175203503,Luxury,22437.58168829425,Collision,Major,Suburban,1,1,1,0,16,0,4.823590716402357,1,16.224348251229298,13918.387650597519,1,1,Authorized,1,0.5442241991888133,0
CLM0014682,POL002955,54,F,Widowed,Professional,12,300.0,Basic,2500,0,13939.608462615099,Truck,23586.610126030548,Collision,Major,Rural,1,0,1,0,4,5,15.799349630348713,3,43.672867326071184,17617.295878362736,0,9,Unknown,0,0.838218571994476,1
